episode,total_reward,steps,win
1163,-1,2,0
1164,-1,1,0
1165,-1,1,0
1166,-2,1,0
1167,1,1,1
1168,-1,2,0
1169,2,1,1
1170,-2,1,0
1171,-1,1,0
1172,-1,1,0
1173,1,1,1
1174,-1,1,0
1175,2,1,1
1176,-1,1,0
1177,-1,1,0
1178,-2,1,0
1179,-2,1,0
1180,-1,1,0
1181,-2,1,0
1182,-2,1,0
1183,-1,2,0
1184,1,1,1
1185,-1,2,0
1186,1,1,1
1187,1.0,1,1
1188,-1,1,0
1189,-1,1,0
1190,-1,1,0
1191,1,1,1
1192,-1,1,0
1193,-2,1,0
1194,-1,1,0
1195,-1,1,0
1196,-2,1,0
1197,0,1,0
1198,-1,1,0
1199,0,1,0
1200,1,3,1
1201,0,1,0
1202,1,1,1
1203,-2,2,0
1204,-1,1,0
1205,2,1,1
1206,-1,2,0
1207,-1,1,0
1208,-1,1,0
1209,2,2,1
1210,-1,1,0
1211,-1,1,0
1212,0,1,0
1213,-1,1,0
1214,-1,1,0
1215,-1,1,0
1216,-1,1,0
1217,-1,2,0
1218,-2,2,0
1219,1,1,1
1220,1.0,1,1
1221,-1,2,0
1222,-1,1,0
1223,-2,1,0
1224,1,1,1
1225,-1,1,0
1226,-2,1,0
1227,1,1,1
1228,-1,1,0
1229,-1,1,0
1230,-1,1,0
1231,-1,2,0
1232,1,1,1
1233,-1,1,0
1234,-1,1,0
1235,-2,1,0
1236,2,1,1
1237,-1,1,0
1238,0,1,0
1239,1,2,1
1240,-1,1,0
1241,-1,1,0
1242,-2,1,0
1243,1,1,1
1244,-1,1,0
1245,-1,2,0
1246,1,1,1
1247,-1,2,0
1248,1.0,1,1
1249,-1,2,0
1250,-2,1,0
1251,1,1,1
1252,-1,2,0
1253,-2,1,0
1254,1,1,1
1255,1,1,1
1256,-1,1,0
1257,2,1,1
1258,-1,1,0
1259,2,1,1
1260,-2,1,0
1261,1,2,1
1262,-2,1,0
1263,-1,1,0
1264,-1,1,0
1265,-1,1,0
1266,-1,1,0
1267,1,1,1
1268,-2,1,0
1269,1.0,1,1
1270,2,1,1
1271,1.0,1,1
1272,1,1,1
1273,-1,2,0
1274,2,1,1
1275,1.0,1,1
1276,0,1,0
1277,1,2,1
1278,1,1,1
1279,-1,1,0
1280,-1,1,0
1281,-2,1,0
1282,1,1,1
1283,-1,1,0
1284,1,2,1
1285,2,2,1
1286,-2,1,0
1287,-2,1,0
1288,-2,1,0
1289,-1,1,0
1290,2,1,1
1291,-2,1,0
1292,1,1,1
1293,-2,1,0
1294,-1,1,0
1295,1.0,1,1
1296,-2,1,0
1297,0,1,0
1298,1,1,1
1299,0,1,0
1300,-1,1,0
1301,-2,1,0
1302,-1,1,0
1303,1,2,1
1304,-1,2,0
1305,-1,1,0
1306,-1,1,0
1307,2,2,1
1308,2,1,1
1309,2,1,1
1310,1,1,1
1311,-2,2,0
1312,-2,1,0
1313,-1,1,0
1314,-1,2,0
1315,2,1,1
1316,1.0,1,1
1317,-1,3,0
1318,1,1,1
1319,-1,2,0
1320,1,1,1
1321,-1,1,0
1322,-1,2,0
1323,1,1,1
1324,-2,1,0
1325,-1,1,0
1326,2,1,1
1327,-1,1,0
1328,-1,1,0
1329,2,1,1
1330,-1,1,0
1331,1,1,1
1332,-1,1,0
1333,-2,1,0
1334,-2,1,0
1335,1,1,1
1336,1,1,1
1337,0,1,0
1338,-1,3,0
1339,-1,2,0
1340,-1,1,0
1341,-1,1,0
1342,-1,1,0
1343,-1,2,0
1344,1,2,1
1345,-1,1,0
1346,1,2,1
1347,2,1,1
1348,-1,1,0
1349,-1,1,0
1350,1,1,1
1351,2,1,1
1352,-1,1,0
1353,1.0,1,1
1354,1,2,1
1355,1,1,1
1356,1,1,1
1357,-2,1,0
1358,-2,1,0
1359,-2,1,0
1360,-1,1,0
1361,1,1,1
1362,-2,1,0
1363,-1,2,0
1364,1,1,1
1365,-2,1,0
1366,0,1,0
1367,-1,2,0
1368,-1,1,0
1369,1,1,1
1370,-1,2,0
1371,1,1,1
1372,-1,1,0
1373,1,1,1
1374,1,1,1
1375,-1,1,0
1376,1,1,1
1377,-1,1,0
1378,-2,1,0
1379,1,2,1
1380,-1,1,0
1381,-1,1,0
1382,1,2,1
1383,1,1,1
1384,-2,1,0
1385,1,1,1
1386,2,1,1
1387,1,2,1
1388,-1,1,0
1389,1,1,1
1390,1,1,1
1391,-2,1,0
1392,-2,1,0
1393,-2,1,0
1394,0,1,0
1395,1,1,1
1396,-2,1,0
1397,0,1,0
1398,-1,1,0
1399,-1,2,0
1400,1,3,1
1401,1,2,1
1402,-1,1,0
1403,-1,1,0
1404,-2,1,0
1405,-2,2,0
1406,-1,1,0
1407,-2,1,0
1408,-1,1,0
1409,-1,1,0
1410,0,1,0
1411,-1,1,0
1412,-1,1,0
1413,-1,2,0
1414,-1,1,0
1415,0,1,0
1416,1,1,1
1417,1,2,1
1418,-1,1,0
1419,-1,2,0
1420,-1,1,0
1421,1,1,1
1422,-1,1,0
1423,2,1,1
1424,-1,1,0
1425,1,1,1
1426,1.0,1,1
