episode,total_reward,steps,win
1024,-1,1,0
1025,-1,1,0
1026,1,3,1
1027,-1,1,0
1028,1,1,1
1029,-1,2,0
1030,-1,1,0
1031,-1,1,0
1032,-1,1,0
1033,1.5,1,1
1034,-1,1,0
1035,1,1,1
1036,1.5,1,1
1037,-1,1,0
1038,-1,1,0
1039,1,1,1
1040,1,1,1
1041,-1,2,0
1042,-1,1,0
1043,-1,1,0
1044,-1,1,0
1045,1.5,1,1
1046,-1,1,0
1047,-1,1,0
1048,-1,1,0
1049,-1,1,0
1050,1,1,1
1051,1,1,1
1052,-1,1,0
1053,-1,1,0
1054,-1,1,0
1055,-1,2,0
1056,1,1,1
1057,-1,1,0
1058,1,2,1
1059,-1,3,0
1060,-1,1,0
1061,-1,1,0
1062,-1,1,0
1063,1,2,1
1064,-1,2,0
1065,-1,1,0
1066,-1,2,0
1067,-1,2,0
1068,-1,1,0
1069,1,1,1
1070,-1,1,0
1071,-1,1,0
1072,-1,1,0
1073,-1,1,0
1074,1,1,1
1075,-1,1,0
1076,-1,2,0
1077,-1,2,0
1078,1,1,1
1079,1,3,1
1080,-1,1,0
1081,1,2,1
1082,-1,1,0
1083,1,1,1
1084,0,2,0
1085,1,3,1
1086,-1,1,0
1087,-1,2,0
1088,1,2,1
1089,-1,1,0
1090,-1,3,0
1091,-1,2,0
1092,-1,1,0
1093,-1,1,0
1094,-1,1,0
1095,1,1,1
1096,-1,1,0
1097,-1,1,0
1098,1,1,1
1099,1,2,1
1100,-1,1,0
1101,1,2,1
1102,-1,1,0
1103,-1,2,0
1104,-1,3,0
1105,-1,1,0
1106,1,1,1
1107,-1,1,0
1108,-1,2,0
1109,-1,1,0
1110,-1,1,0
1111,-1,1,0
1112,-1,1,0
1113,-1,2,0
1114,1,2,1
1115,-1,1,0
1116,-1,2,0
1117,1,1,1
1118,1,3,1
1119,1,1,1
1120,-1,2,0
1121,-1,4,0
1122,1,2,1
1123,1,1,1
1124,-1,1,0
1125,-1,2,0
1126,1,1,1
1127,0,1,0
1128,1,1,1
1129,-1,3,0
1130,-1,1,0
1131,1,1,1
1132,1,1,1
1133,-1,1,0
1134,-1,1,0
1135,1,1,1
1136,1,1,1
1137,1,2,1
1138,-1,1,0
1139,1,2,1
1140,-1,2,0
1141,0,2,0
1142,1,1,1
1143,-1,2,0
1144,-1,1,0
1145,-1,1,0
1146,1,1,1
1147,1,1,1
1148,-1,1,0
1149,-1,1,0
1150,-1,1,0
1151,1,1,1
1152,1,1,1
1153,1,1,1
1154,-1,1,0
1155,-1,1,0
1156,-1,2,0
1157,1,1,1
1158,1,2,1
1159,0,1,0
1160,-1,1,0
1161,1,2,1
1162,1,1,1
1163,0,2,0
1164,-1,3,0
1165,1,2,1
1166,1,2,1
1167,-1,2,0
1168,-1,1,0
1169,1,3,1
1170,1,1,1
1171,1,1,1
1172,-1,3,0
1173,-1,1,0
1174,-1,1,0
1175,-1,1,0
1176,-1,2,0
1177,-1,2,0
1178,-1,3,0
1179,-1,1,0
1180,1.5,1,1
1181,-1,2,0
1182,-1,1,0
1183,-1,2,0
1184,1,1,1
1185,-1,1,0
1186,-1,1,0
1187,1,1,1
1188,1,1,1
1189,1,1,1
1190,-1,1,0
1191,-1,2,0
1192,-1,1,0
1193,-1,1,0
1194,1,1,1
1195,-1,1,0
1196,-1,2,0
1197,-1,2,0
1198,0,1,0
1199,1,1,1
1200,1,1,1
1201,-1,2,0
1202,-1,1,0
1203,-1,1,0
1204,-1,4,0
1205,-1,2,0
1206,1,1,1
1207,-1,1,0
1208,-1,1,0
1209,-1,1,0
1210,1,1,1
1211,-1,1,0
1212,-1,2,0
1213,-1,1,0
1214,1,1,1
1215,-1,1,0
1216,-1,1,0
1217,-1,1,0
1218,-1,2,0
1219,-1,3,0
1220,1,1,1
1221,-1,1,0
1222,-1,1,0
1223,-1,2,0
1224,-1,2,0
1225,-1,1,0
1226,-1,1,0
1227,-1,2,0
1228,-1,2,0
1229,1,1,1
1230,1,2,1
1231,-1,1,0
1232,1,2,1
1233,-1,1,0
1234,-1,3,0
1235,1,1,1
1236,-1,2,0
1237,1,2,1
1238,-1,1,0
1239,-1,2,0
1240,-1,1,0
1241,1,1,1
1242,1,1,1
1243,1.5,1,1
1244,-1,1,0
1245,-1,1,0
1246,-1,1,0
1247,1,1,1
1248,0,1,0
1249,0,2,0
1250,-1,1,0
1251,1.5,1,1
1252,-1,1,0
1253,1,1,1
1254,1,1,1
1255,-1,2,0
1256,1.5,1,1
1257,1,3,1
1258,1.5,1,1
1259,-1,3,0
1260,-1,1,0
1261,1,1,1
1262,-1,1,0
1263,-1,1,0
1264,-1,1,0
1265,1.5,1,1
1266,1.5,1,1
1267,1,1,1
1268,1,1,1
1269,-1,3,0
1270,-1,1,0
1271,0,2,0
1272,1,2,1
1273,1,2,1
1274,-1,1,0
1275,-1,2,0
1276,1,1,1
1277,-1,2,0
1278,-1,1,0
1279,-1,1,0
1280,-1,1,0
1281,-1,1,0
1282,1,2,1
1283,1,1,1
1284,-1,1,0
1285,-1,3,0
1286,-1,1,0
1287,0,1,0
1288,-1,1,0
1289,1,1,1
1290,1,2,1
1291,1,1,1
1292,-1,2,0
1293,-1,1,0
1294,1,2,1
1295,1,2,1
1296,-1,1,0
1297,-1,1,0
1298,-1,1,0
1299,1,1,1
1300,1,1,1
1301,-1,1,0
1302,1,1,1
1303,-1,3,0
1304,0,3,0
1305,-1,1,0
1306,1,1,1
1307,1.5,1,1
1308,-1,2,0
1309,1,1,1
1310,-1,1,0
1311,1,1,1
1312,-1,1,0
1313,1,2,1
1314,1,2,1
1315,1,1,1
1316,0,2,0
1317,-1,2,0
1318,-1,2,0
1319,-1,1,0
1320,-1,1,0
1321,-1,1,0
1322,-1,1,0
1323,-1,2,0
1324,1,2,1
1325,-1,1,0
1326,-1,2,0
1327,-1,2,0
1328,1,1,1
1329,1,1,1
1330,-1,2,0
1331,-1,1,0
1332,1.5,1,1
1333,1,2,1
1334,1,2,1
1335,-1,1,0
1336,-1,1,0
1337,-1,2,0
1338,-1,1,0
1339,1,1,1
1340,1,1,1
1341,-1,3,0
1342,-1,1,0
1343,1,1,1
1344,-1,1,0
1345,1,2,1
1346,-1,1,0
1347,-1,1,0
1348,1,1,1
1349,-1,1,0
1350,-1,1,0
1351,-1,2,0
1352,-1,1,0
1353,1,1,1
1354,1,1,1
1355,1,2,1
1356,-1,1,0
1357,-1,1,0
1358,-1,1,0
1359,-1,3,0
1360,1,1,1
1361,0,1,0
1362,-1,2,0
1363,1,1,1
1364,-1,1,0
1365,-1,1,0
1366,1,1,1
1367,-1,1,0
1368,-1,3,0
1369,-1,1,0
1370,1,1,1
1371,-1,1,0
1372,-1,1,0
1373,-1,1,0
1374,-1,2,0
1375,-1,1,0
1376,-1,2,0
1377,1,1,1
1378,-1,1,0
1379,-1,1,0
1380,-1,1,0
1381,-1,1,0
1382,-1,1,0
1383,1.5,1,1
1384,-1,3,0
1385,1,1,1
1386,-1,1,0
1387,1,1,1
1388,-1,1,0
1389,-1,1,0
1390,-1,1,0
1391,-1,3,0
1392,-1,1,0
1393,-1,2,0
1394,1,2,1
1395,1,1,1
1396,1,2,1
1397,-1,1,0
1398,-1,1,0
1399,1,1,1
1400,1.5,1,1
1401,1,1,1
