episode,total_reward,steps,win
1196,-2,1,0
1197,1,1,1
1198,-2,1,0
1199,-1,1,0
1200,-2,3,0
1201,-1,1,0
1202,-2,1,0
1203,-2,1,0
1204,-1,2,0
1205,-1,2,0
1206,-2,2,0
1207,-2,1,0
1208,-1,1,0
1209,-1,1,0
1210,-1,1,0
1211,-1,2,0
1212,1.5,1,1
1213,1,1,1
1214,-1,2,0
1215,1,1,1
1216,0,1,0
1217,0,1,0
1218,-1,1,0
1219,-2,1,0
1220,-1,1,0
1221,1,2,1
1222,-1,1,0
1223,2,1,1
1224,-2,1,0
1225,1,1,1
1226,1,1,1
1227,1.5,1,1
1228,2,1,1
1229,-2,1,0
1230,-2,1,0
1231,0,1,0
1232,-1,1,0
1233,-1,1,0
1234,-1,1,0
1235,-2,1,0
1236,-2,2,0
1237,1,3,1
1238,1,1,1
1239,2,2,1
1240,-1,1,0
1241,-1,1,0
1242,-1,1,0
1243,-1,3,0
1244,-1,1,0
1245,1,3,1
1246,1,2,1
1247,-2,1,0
1248,1,2,1
1249,-2,1,0
1250,1,1,1
1251,-1,1,0
1252,1,1,1
1253,1,2,1
1254,-2,2,0
1255,-1,1,0
1256,-1,1,0
1257,-2,1,0
1258,1,1,1
1259,1,1,1
1260,1.5,1,1
1261,-2,1,0
1262,-2,2,0
1263,1,1,1
1264,2,1,1
1265,2,1,1
1266,-1,1,0
1267,1,1,1
1268,-1,1,0
1269,-2,2,0
1270,-2,1,0
1271,-1,1,0
1272,-1,1,0
1273,1,1,1
1274,1,1,1
1275,-1,1,0
1276,-1,1,0
1277,-2,1,0
1278,1.5,1,1
1279,-1,1,0
1280,-1,2,0
1281,-1,1,0
1282,-1,1,0
1283,2,1,1
1284,1,1,1
1285,-1,1,0
1286,1.5,1,1
1287,-2,2,0
1288,-2,1,0
1289,-2,1,0
1290,2,1,1
1291,1,1,1
1292,-2,1,0
1293,-2,1,0
1294,-1,1,0
1295,1,2,1
1296,1,1,1
1297,-1,1,0
1298,-2,1,0
1299,-1,1,0
1300,-1,1,0
1301,-2,1,0
1302,0,1,0
1303,-1,1,0
1304,1,1,1
1305,-1,1,0
1306,1,1,1
1307,-2,1,0
1308,1,2,1
1309,-1,1,0
1310,-2,1,0
1311,-1,1,0
1312,1,1,1
1313,-1,3,0
1314,2,1,1
1315,1,1,1
1316,1,2,1
1317,1,1,1
1318,-1,1,0
1319,1,1,1
1320,1,1,1
1321,1,1,1
1322,-1,1,0
